timestamp,high,low,open,volumeFrom,volumeTo,close
1412035200,313.12,290.69,291.7,1775.78,538020.64,307.35
1412121600,312.06,298.12,307.35,1485.6,453015.81,303.39
1412208000,306.84,293.56,303.39,1295.4,388214.75,294.37
1412294400,298.3,280.62,294.37,1621.71,472223.23,284.22
1412380800,290.09,256.85,284.22,2427.14,663598.29,263.45
1412467200,274.77,226.06,263.45,6345.57,1567372.53,258.56
1412553600,283.27,238.43,258.56,5205.79,1366800.89,261.62
1412640000,273.28,257.07,261.62,2115.89,560183.01,263.13
1412726400,283.49,259.35,263.13,2987.36,817284.03,280.45
1412812800,310.8,277.54,280.45,5054.99,1483541.13,283.47
1412899200,300.27,279.36,283.47,2273.58,657141.54,285.52
1412985600,292.06,279.1,285.52,1099.12,317376,288.56
1413072000,301.01,283.05,288.56,1212.19,354864.72,298.47
1413158400,306.76,291.28,298.47,2436.77,733091.1,306.11
1413244800,325.66,302.26,306.11,2527.51,797065.32,316.85
1413331200,319.49,301.94,316.85,2174.54,672672.2,310.88
1413417600,311.3,288.88,310.88,2520.41,756194.29,300.26
1413504000,301.55,292.36,300.26,1185.92,354534.13,299.53
1413590400,310,296.15,299.53,934.36,285626.12,306.62
1413676800,309.15,301.16,306.62,670.23,205901.5,304.33
1413763200,306.42,297.79,304.33,1119.57,338580.09,299.2
1413849600,308.76,297.16,299.2,1441.45,440759.56,302.46
1413936000,305.14,298.67,302.46,1071.97,325000.97,301.09
1414022400,302.65,281.02,301.09,2456.36,712461.41,283.53
1414108800,289.68,279.07,283.53,1249.04,357658.19,282.96
1414195200,286.35,265.15,282.96,1680.7,463772.4,276.64
1414281600,286.85,273.44,276.64,741.28,209450.82,281.63
1414368000,285.16,279.87,281.63,1154.22,327029.22,280.74
1414454400,285.51,278.68,280.74,1142.75,323696.91,281.89
1414540800,282,266.15,281.89,1943.71,531382.5,268.03
1414627200,277.93,265.57,268.03,2243.33,606598.43,274.1
1414713600,276.46,268.01,274.1,1175.58,322040.97,270.01
1414800000,271.4,256.47,270.01,1555.44,408970.19,260.08
1414886400,264.93,255.41,260.08,1027.75,266431.89,259.84
1414972800,266.29,258.16,259.84,1529.17,403758.83,260.64
1415059200,265.32,255.39,260.64,2219.48,580689.9,261.41
1415145600,275.22,260.57,261.41,2024.68,546319.22,269.98
1415232000,282.81,269.06,269.98,2365.11,653044.8,278.41
1415318400,281.15,272.28,278.41,1517.89,420642.76,274.3
1415404800,276.61,270.09,274.3,1006.06,276102.05,275
1415491200,287,273.05,275,1343.15,376752.21,286.67
1415577600,299,282.04,286.67,2404.23,702510.81,290.72
1415664000,296.12,287.94,290.72,1524.37,446065.62,293.86
1415750400,335.65,292.84,293.86,4533.98,1424193.82,326.18
1415836800,354.42,303.22,326.18,6232.51,2060918.86,331.74
1415923200,332.04,303.88,331.74,3069.83,977820.88,318.33
1416009600,324.33,296.15,318.33,1690.7,520266.9,306.19
1416096000,315.79,301,306.19,1311.73,409480.7,309.99
1416182400,325.55,304.23,309.99,3329.01,1059551.21,311.34
1416268800,316.01,299.15,311.34,2248.59,688640.52,302.93
1416355200,310.78,299.92,302.93,1735.77,528522.29,303.89
1416441600,305,284.47,303.89,2376.19,696616.75,285.82
1416528000,290.52,277.13,285.82,2065.34,591432.28,284.05
1416614400,294.5,283.06,284.05,1524.23,440947.51,287.06
1416700800,300.64,284.82,287.06,1495.49,437622.67,296.2
1416787200,310.88,294.09,296.2,3287.83,997115.03,304.58
1416873600,313.18,300.1,304.58,3122.16,955127.61,301.42
1416960000,303.14,292.67,301.42,2983.5,890942.17,294.48
1417046400,300.05,293.64,294.48,1532.34,457106.67,296.01
1417132800,306.48,290.09,296.01,3588.63,1070618.95,302.66
1417219200,310.38,299.29,302.66,1707.73,521289.49,303.46
1417305600,305.21,299.48,303.46,970.8,293434.13,301.01
1417392000,306.04,300.11,301.01,1902.63,578771.27,303.48
1417478400,307.86,299.55,303.48,2298.43,699944.03,304.56
1417564800,307.28,301.02,304.56,1550.75,472833.84,304.18
1417651200,307.16,298.74,304.18,2067.44,626018.05,298.84
1417737600,305.06,296.11,298.84,1725.58,522324.28,304.78
1417824000,305,301.12,304.78,724.47,220282.48,302.93
1417910400,304.78,301.75,302.93,618.86,188349.74,303.87
1417996800,304.26,295.09,303.87,1832.88,549309.24,296.66
1418083200,297.24,278.62,296.66,3603.08,1035346.3,285.88
1418169600,286.36,281.69,285.88,1765.79,504259.32,282.45
1418256000,291.75,275.45,282.45,2823.66,808701.21,283.64
1418342400,288.49,282.11,283.64,1277.94,365998.34,286.24
1418428800,286.69,280,286.24,1100.69,312234.97,282.45
1418515200,287.94,278.29,282.45,1036.93,295373.12,284.19
1418601600,287.56,280.27,284.19,1640.13,466799.44,280.63
1418688000,282.24,265.01,280.63,3016.51,823290.44,267.19
1418774400,268.49,256.56,267.19,3113.99,819848.42,261.87
1418860800,445.74,245.08,261.87,2926.08,755556.72,255.21
1418947200,263.37,252.31,255.21,2543.16,655839.3,260.94
1419033600,271.69,258.67,260.94,2283.57,608232.2,268.97
1419120000,269.43,262,268.97,980.53,260739.93,262.84
1419206400,272.59,261.05,262.84,2232.73,600672.55,271.15
1419292800,276.34,269.45,271.15,1937.98,529369.94,274.81
1419379200,276.15,261.86,274.81,1497.13,404136.2,264.68
1419465600,266.64,260.95,264.68,818.29,215669.32,261.75
1419552000,272.16,260.72,261.75,926.37,248498.46,270.56
1419638400,271.17,258.09,270.56,1029.77,270746.66,261.34
1419724800,268.01,256.84,261.34,623.6,163414.13,262.25
1419811200,264.19,257.85,262.25,1512.1,395259.03,258.82
1419897600,262.54,256.56,258.82,1616.15,419651.3,257.04
1419984000,265,256.76,257.04,835.31,218415.82,264.93
1420070400,266.48,260.23,264.93,465.94,122690.01,262.66
1420156800,266.12,260.91,262.66,1173.7,310065.42,264.51
1420243200,264.92,241.1,264.51,2380.75,602581.1,241.29
1420329600,245.08,220.62,241.29,3956.5,912279.07,223.06
1420416000,235.71,222.59,223.06,4015.72,924142.4,229.58
1420502400,244.93,228.33,229.58,3829.76,904951,241.68
1420588800,255.61,237.17,241.68,3759.93,924899.94,250.05
1420675200,250.46,240.38,250.05,2843.61,699725.98,241.72
1420761600,249.06,239.02,241.72,3031.36,740344.4,246.2
1420848000,247.49,232.02,246.2,2231.43,528453.04,234.06
1420934400,237.56,222.94,234.06,1867.43,429849.18,228.02
1421020800,232.38,225,228.02,2507.4,577783.66,227.09
1421107200,227.37,188.64,227.09,9390.97,1937838.29,192.31
1421193600,194.95,146.2,192.31,13074.74,2187121.73,149.91
1421280000,198.53,148.65,149.91,12179.42,2186932.19,183.81
1421366400,193.12,175.03,183.81,6338.53,1163861.15,179.94
1421452800,184.93,171.98,179.94,2982.15,527265.27,174.43
1421539200,191.55,170.16,174.43,4586.94,840490.37,182.05
1421625600,189.03,180.11,182.05,3450.04,638862.48,188.12
1421712000,188.16,179.04,188.12,4885.32,899521.85,183.91
1421798400,199.02,183.25,183.91,5319.23,1005690.97,196.88
1421884800,207.82,194.66,196.88,6329.76,1283450.59,204.59
1421971200,209.68,198.16,204.59,4280.8,877030.31,207.79
1422057600,223.05,204.63,207.79,3584.18,767398.68,220.42
1422144000,230.39,217.26,220.42,3729.84,832744.58,227.59
1422230400,274.6,223.76,227.59,10764.38,2673019.21,239.97
1422316800,245.73,222.2,239.97,5885.89,1364462.8,232.93
1422403200,237.54,205.39,232.93,5381.28,1200777.04,212.53
1422489600,214.02,196.11,212.53,6071.92,1251917.63,206.19
1422576000,215.21,202,206.19,3187.76,659327.92,206.03
1422662400,208.92,193.08,206.03,2749.25,558107.76,194.22
1422748800,209.97,188.04,194.22,4507.48,890799.13,200.84
1422835200,213,198.03,200.84,4967.16,1013408.97,209.9
1422921600,217.43,198.01,209.9,6996.58,1458411.17,200.75
1423008000,203.53,194.09,200.75,4241.77,846484.07,201.25
1423094400,203.47,189.2,201.25,3440.25,674235.1,191.22
1423180800,199.59,189.29,191.22,3871.19,753957.47,197.3
1423267200,204.94,195,197.3,2162.72,434215,200.4
1423353600,203,195,200.4,1808.59,359980.16,197.04
1423440000,198.43,191.32,197.04,3687.35,720474.82,194.91
1423526400,197.09,190.15,194.91,3157.02,613334.59,195.5
1423612800,198.38,193.16,195.5,3115.44,612147.12,195.18
1423699200,196.99,193.34,195.18,2306.53,450558.97,196.04
1423785600,208.72,194.48,196.04,5351.36,1092165.28,203.58
1423872000,223.01,201.37,203.58,4156.56,883545.19,222.03
1423958400,228.27,199.97,222.03,4842.61,1033451.98,204.96
1424044800,211.38,200.07,204.96,3443.5,713036.5,208.17
1424131200,215.83,205.02,208.17,3937.27,831585.59,213.72
1424217600,214.92,204.12,213.72,3698,776627.41,206.45
1424304000,214,206.05,206.45,2858.28,601832.37,212.92
1424390400,218.9,210.46,212.92,3494.85,750215.49,214.86
1424476800,215.79,212.74,214.86,1184.77,254088.78,214.21
1424563200,215.84,205.81,214.21,2186.3,460938.64,207.61
1424649600,212.76,206.14,207.61,2479.93,520090.56,211.16
1424736000,213.8,208.3,211.16,3002.6,633692.68,209.32
1424822400,211.92,207.04,209.32,2488.05,521951.29,209.91
1424908800,211.75,205.98,209.91,2388.87,500179.17,210.06
1424995200,224.54,209.18,210.06,4762.3,1043451.37,221.5
1425081600,222.69,214.28,221.5,1589.25,350513.95,220.78
1425168000,225.15,214.86,220.78,2096.98,462063.63,224.59
1425254400,246.42,221.62,224.59,5935.82,1388755.64,242.72
1425340800,252.11,233.39,242.72,6050.31,1473385.36,247.94
1425427200,259.75,239.62,247.94,6548.72,1632747.78,245.42
1425513600,254.29,234.14,245.42,5032.6,1229353.42,248.4
1425600000,253.81,243.36,248.4,3283.33,816207.59,248.74
1425686400,254.96,247.54,248.74,1437.79,360538.22,252.96
1425772800,254.1,248.03,252.96,1222.87,307303.77,251.39
1425859200,268.73,245.07,251.39,4206.92,1092024.45,265.39
1425945600,277.81,264.26,265.39,5624.14,1529158.11,270.87
1426032000,280.24,269.46,270.87,3332.49,918935.92,278.72
1426118400,281.88,275.03,278.72,3480.65,967357.16,278.62
1426204800,279.44,267.79,278.62,3231.34,888871.52,273.38
1426291200,274.67,268.05,273.38,1917.11,520668.67,269.87
1426377600,275.63,268.17,269.87,1164.99,316874.59,273.1
1426464000,279.85,272.26,273.1,2623.24,725528.39,275.27
1426550400,277.5,268.47,275.27,2651.16,723088.44,270.05
1426636800,273.09,234.26,270.05,7511.85,1910756.91,242.09
1426723200,253.4,235.69,242.09,5427.41,1331841.44,249.41
1426809600,253.44,241.11,249.41,2687.13,662094.34,245.53
1426896000,247,238.54,245.53,1418.52,343917.01,242.62
1426982400,250.87,240.9,242.62,1875.67,460515,249.25
1427068800,252.32,241.06,249.25,3596.22,886630.52,244.26
1427155200,245.48,226.29,244.26,4065.53,956387.81,230.44
1427241600,230.45,218.81,230.44,3998.24,904932.92,226.8
1427328000,235.47,224.1,226.8,3354.86,774313.37,230.54
1427414400,231.96,226.76,230.54,1997.5,459792.26,228.33
1427500800,234.97,227.32,228.33,1550.99,360435.71,232.46
1427587200,233.02,220.95,232.46,1853.71,419293.1,224.16
1427673600,232.09,220.2,224.16,3117.24,712957.36,229.01
1427760000,231.85,226.12,229.01,2709.68,620987.41,228.45
1427846400,230.11,223.96,228.45,3631.54,826728.61,228.92
1427932800,235.09,226.93,228.92,3044.52,702435.38,232.73
1428019200,236.28,229.7,232.73,2725.23,634913.3,231.86
1428105600,233.44,228.33,231.86,1189.63,275250.68,232.63
1428192000,236.76,230.46,232.63,1093.3,256521,235.99
1428278400,237.22,230.28,235.99,1241.84,290984.18,231.88
1428364800,235.62,228.46,231.88,2744.12,639865.6,233.17
1428451200,235.16,225.15,233.17,4270.92,979069.27,227.42
1428537600,229.8,222.21,227.42,3015.33,684770.87,227.87
1428624000,228.91,220.38,227.87,2999.46,673850.95,223.16
1428710400,226.13,221.09,223.16,1404.71,313570.83,223.09
1428796800,225.01,220.24,223.09,1154.43,258494.47,223.43
1428883200,224.99,210.16,223.43,3479.57,763540.34,214.13
1428969600,215.34,204.09,214.13,4286.28,896892.31,206.47
1429056000,214.59,206.1,206.47,3276.79,689414.25,210.04
1429142400,215.27,209.15,210.04,2490.16,528999.87,213.06
1429228800,213.75,206.4,213.06,2009.51,421566.18,208.69
1429315200,210.31,205.91,208.69,1123.86,234614.11,207.21
1429401600,211.57,206.54,207.21,924,193909.04,208.09
1429488000,211.54,206.36,208.09,3344.19,702603.06,208.81
1429574400,220.03,208.46,208.81,3774.43,799961.5,218.21
1429660800,221.11,215.87,218.21,3258.28,712588.42,217.41
1429747200,219.87,213.86,217.41,3115.51,677924.09,215.84
1429833600,217.3,211.14,215.84,2482.8,530954.65,213.22
1429920000,214.08,207.26,213.22,1544.99,324796.51,208.06
1430006400,208.87,198.96,208.06,3128.04,633215.09,203.44
1430092800,215.55,201.7,203.44,3517.25,728270.05,209.8
1430179200,211.7,204.07,209.8,2861.65,593773.91,206.8
1430265600,218.17,202.89,206.8,3247.94,674465.15,204.71
1430352000,214,203.01,204.71,4735.93,992273.53,210.57
1430438400,213.07,207.48,210.57,1663.56,349263.2,208.28
1430524800,211.81,207.02,208.28,1091.66,229705.06,210.85
1430611200,217.01,208.82,210.85,2062.62,442482.81,213.42
1430697600,217.21,210.6,213.42,2954.16,631881.01,213.51
1430784000,214.79,208.2,213.51,4391.75,926925.06,210.78
1430870400,212.03,202.18,210.78,4108.45,856441.68,203.68
1430956800,213.86,201.72,203.68,4644.45,964318.05,210.71
1431043200,218.21,208.61,210.71,3838.87,817953.38,212.64
1431129600,217.88,211.48,212.64,1191.08,255716.14,214.76
1431216000,216.91,211.69,214.76,1202.39,257828.27,212.96
1431302400,217.67,212.02,212.96,3225.81,693090.77,215.37
1431388800,216.07,213.19,215.37,2421.77,521192.46,215.17
1431475200,216.4,207.52,215.17,3311.7,706447.97,208.8
1431561600,210.9,205.45,208.8,2886.27,603858.75,208.62
1431648000,210.28,206.63,208.62,2808.83,586893.08,209.02
1431734400,209.12,205.05,209.02,1641.68,340246.62,206.4
1431820800,208.07,204.34,206.4,1765.42,364288.27,205.24
1431907200,208.24,202.95,205.24,3131,647394.02,203.18
1431993600,208.88,203,203.18,2871.41,594504,205.05
1432080000,210.07,204.45,205.05,2585.94,539230.15,207.69
1432166400,211.43,204.47,207.69,2879.1,604221.07,209.3
1432252800,215.38,208.12,209.3,3257.17,687922.51,212.33
1432339200,215.37,210.02,212.33,1821.39,391103.2,210.32
1432425600,215.06,208.73,210.32,1248.5,266690.99,214.14
1432512000,215.38,209.36,214.14,1638.37,350558.5,212.64
1432598400,215.56,211.12,212.64,2747.07,591676.34,214.45
1432684800,216.09,211.96,214.45,2635.52,566665.44,213.85
1432771200,216.36,212.26,213.85,2393.39,515346.92,215.37
1432857600,216.56,212.88,215.37,3176.84,683849.63,214.45
1432944000,214.88,210.47,214.45,1588.39,337922.1,212.07
1433030400,212.73,207.64,212.07,1834.33,386931.72,208.44
1433116800,211.71,202.61,208.44,4506.56,933117.33,204.19
1433203200,209.21,202.52,204.19,3674.29,753603.34,203.87
1433289600,205.78,197.6,203.87,4300.85,875140.04,200.36
1433376000,202.77,197.5,200.36,3348.23,672655.7,198.8
1433462400,203.93,196.92,198.8,4092.42,824664.19,201.32
1433548800,202.44,199.8,201.32,1042.66,210707.61,201.93
1433635200,203.36,199.94,201.93,971.91,196895.98,200.78
1433721600,203.67,199.98,200.78,3965.79,802624.4,201.32
1433808000,204.77,200.11,201.32,3608.06,733910.57,202.36
1433894400,203.29,200.42,202.36,2472.57,501023.32,201.83
1433980800,204.57,194.52,201.83,4022.44,816871.81,203.29
1434067200,207.38,202.3,203.29,2380.7,487561.86,203.61
1434153600,204.56,201.01,203.61,1668.99,340006.71,203.64
1434240000,205.77,202.51,203.64,1422.84,291993.54,205.2
1434326400,209.78,204.37,205.2,3925.86,817042.19,208.27
1434412800,221.76,207.55,208.27,7125.96,1526680.31,217.11
1434499200,225.16,213.65,217.11,6221.19,1372139.55,216.64
1434585600,220.99,213.09,216.64,4854.59,1057599.16,217.31
1434672000,219.98,214.27,217.31,3865.94,842400.06,215.11
1434758400,215.51,210.12,215.11,2299.55,493203.84,214.45
1434844800,215.51,211.2,214.45,1806.19,386136.27,213.61
1434931200,217.55,212.74,213.61,4139.99,888912.45,216.92
1435017600,218.45,215.44,216.92,3785.6,822752.67,217.07
1435104000,217.5,214.16,217.07,3000.51,650303.45,214.95
1435190400,216.68,213.91,214.95,2868.89,619876.09,215.5
1435276800,217.52,214.37,215.5,2402.17,521202.08,217.06
1435363200,224.89,215.63,217.06,3616.53,797773.91,223.52
1435449600,226.52,221.09,223.52,3495.59,783454.73,225.78
1435536000,230.14,223.9,225.78,5190.68,1179855.56,229.24
1435622400,240.73,228.06,229.24,8088.63,1907204.64,237.18
1435708800,237.91,228.9,237.18,5820.94,1357635.28,233.67
1435795200,236.32,228.86,233.67,4593.52,1065346.18,229.79
1435881600,232.02,227.49,229.79,4173.39,956823.47,231.16
1435968000,235.03,229.11,231.16,2330.94,542248.69,234.33
1436054400,247.45,232.27,234.33,7023.22,1687960.75,244.46
1436140800,252.04,242,244.46,7629.36,1888899.19,244.22
1436227200,247.73,240.7,244.22,4827.8,1177713.11,242.82
1436313600,248.94,240.45,242.82,5258.67,1287859.74,243.81
1436400000,247.36,241.42,243.81,5081.09,1247715.18,245
1436486400,265.3,242.73,245,12501.18,3199928.89,256.45
1436572800,267.12,254.63,256.45,4801.17,1259081.22,262.05
1436659200,281.32,261.67,262.05,7145.05,1958310.9,278.88
1436745600,279.5,250.29,278.88,9666.93,2521032.93,264.02
1436832000,267.91,258.68,264.02,3925.41,1034882.95,260.87
1436918400,266.38,258.68,260.87,4153.39,1088321.79,259.23
1437004800,265.96,250.85,259.23,6383.55,1644305.97,254.96
1437091200,258.35,248.6,254.96,3917.37,995518.63,257.2
1437177600,259.68,249.99,257.2,2444.7,624435.26,254.26
1437264000,255.89,251.06,254.26,1838.53,467104.97,252.7
1437350400,256.21,250.44,252.7,3031,769716.82,255
1437436800,258.5,251.45,255,3569.79,912907.74,251.98
1437523200,254.89,250.68,251.98,3330.88,844292.49,253.17
1437609600,253.97,250.67,253.17,3020.78,761246.25,251.5
1437696000,261.49,250.42,251.5,5283.21,1361209.52,260.92
1437782400,264.22,258.46,260.92,2109.67,553298.56,262.29
1437868800,265.3,260.24,262.29,2148.63,566234.49,263.94
1437955200,266.11,255.96,263.94,4717.52,1233482.59,263.33
1438041600,267.3,263.04,263.33,3451.36,916321.92,264.96
1438128000,266.91,260.38,264.96,4487.79,1179894.9,262.69
1438214400,264.4,260.37,262.69,4645.22,1222087.97,263.44
1438300800,264.73,258.08,263.44,5361.04,1395574.44,259.32
1438387200,260.19,254.74,259.32,2818.86,725303.92,258.02
1438473600,258.64,252.69,258.02,2529.56,648594.28,258.16
1438560000,262.9,256.04,258.16,3931.3,1023644.68,259.15
1438646400,262.79,257.68,259.15,4429.74,1157175.5,261.29
1438732800,263.07,258.9,261.29,3464.16,904705.66,259.36
1438819200,259.89,255.44,259.36,4250.1,1093675.5,255.71
1438905600,258.88,253.64,255.71,5634.86,1446808.43,256.25
1438992000,257.03,239.28,256.25,5716.2,1426996.19,240.2
1439078400,246.11,239.04,240.2,3292.24,797790.42,243.91
1439164800,248.04,240.78,243.91,4663.11,1135445.05,241.68
1439251200,247.19,240.4,241.68,6050.8,1472221.09,245.76
1439337600,246.94,239.43,245.76,4865.47,1184796.91,242.77
1439424000,242.7,237.63,242.77,5136.65,1229894.99,238.63
1439510400,242.44,236.94,238.63,4965.84,1192255.67,241.48
1439596800,242.57,238.64,241.48,4253.27,1025419.8,239.01
1439683200,239.47,235,239.01,5019.4,1189684.01,236.59
1439769600,238.23,234.11,236.59,5316.87,1255532.73,234.69
1439856000,235.39,229.92,234.69,7263.71,1687699.49,230.01
1439942400,232.46,203.06,230.01,14537.88,3139294.22,206.99
1440028800,215.27,206.3,206.99,8529.02,1808102.18,212.13
1440115200,213.62,205.2,212.13,5417.45,1133237.52,207.26
1440201600,208.29,197.54,207.26,5951.69,1209495.72,204.49
1440288000,206.37,200.09,204.49,4391.76,893505,201.67
1440374400,202.81,182.82,201.67,16466.35,3186430.61,186.01
1440460800,201.87,175.03,186.01,20008.64,3803234,194.68
1440547200,209.19,193.81,194.68,11322.36,2283924.68,200.81
1440633600,204.28,198.03,200.81,7880.17,1590582.82,199.84
1440720000,211.97,196.37,199.84,9338.83,1917741.19,208.18
1440806400,209.31,203.96,208.18,3748.05,774949.54,205.06
1440892800,208.82,202.45,205.06,4314.33,884634.68,204.65
1440979200,208.01,201.11,204.65,6457.7,1325074.31,206.19
1441065600,207.3,201.38,206.19,6702.74,1367356.17,202.54
1441152000,206.6,201.59,202.54,4792.11,979436.25,204.71
1441238400,206.04,202.22,204.71,6366.96,1303832.22,203.59
1441324800,208.01,203.42,203.59,4761.95,985550.16,207.19
1441411200,213.83,206.19,207.19,5560.78,1168372.73,211.32
1441497600,218.55,210.84,211.32,4969.78,1071326.54,215.57
1441584000,217.5,214,215.57,4801.07,1036651.43,214.71
1441670400,220.65,214.54,214.71,6925.69,1512288.75,217.95
1441756800,219.14,213.06,217.95,5250.2,1132921.1,213.29
1441843200,216.24,211.02,213.29,5623.1,1201934.37,212.22
1441929600,214.91,211.82,212.22,5434.56,1160468.04,212.81
1442016000,213.22,207.58,212.81,3103.22,655349.56,209.31
1442102400,209.3,202.11,209.31,4118.24,844807.59,203.4
1442188800,207.11,200.71,203.4,6120.1,1251459.83,204.14
1442275200,205.9,202.87,204.14,5773.71,1181136.04,204.7
1442361600,205.71,200.51,204.7,6400.51,1300289.99,202.85
1442448000,208.5,201.61,202.85,6054.58,1239939.24,204.49
1442534400,206.85,203.41,204.49,4679.01,962277.59,205.79
1442620800,206.51,197.11,205.79,2540.35,519236.68,203.71
1442707200,205.83,203.57,203.71,1649.4,339354.12,204.8
1442793600,205.08,200.67,204.8,5278.55,1069877.66,202.46
1442880000,207.99,200.88,202.46,7916.83,1627819.67,206.44
1442966400,208.22,205.1,206.44,4431.33,916921.15,205.53
1443052800,210.45,205.15,205.53,6121,1271543.06,208.81
1443139200,212.89,208.1,208.81,5128.61,1083120.38,209.73
1443225600,210.45,207.83,209.73,2275.94,477497.42,209.17
1443312000,209.49,207.2,209.17,2272.24,473118.4,207.77
1443398400,213.54,207.34,207.77,6728.13,1425938.52,213.23
1443484800,213.91,209.99,213.23,5932.43,1260923.5,211.19
1443571200,212.66,209.26,211.19,4149.87,877356.67,211.14
1443657600,213.75,210.89,211.14,5052.86,1070787.38,212.93
1443744000,213.96,209.39,212.93,5001.33,1060984.12,211.22
1443830400,213.59,211.02,211.22,3546.87,755135.74,212.56
1443916800,213.5,211.59,212.56,2781.68,592944.75,212.64
1444003200,214.99,210.33,212.64,4904.13,1044037.37,214.49
1444089600,219.89,213.89,214.49,6383.13,1383500.78,218.48
1444176000,219.25,215.71,218.48,4242.36,924090.8,216.63
1444262400,217.58,214.87,216.63,4899.41,1062088.15,215.38
1444348800,216.56,213.76,215.38,3772.94,813623.02,215.57
1444435200,216.07,214.18,215.57,3064.25,661641.96,215.61
1444521600,218.06,214.64,215.61,2296.9,498139.52,217.26
1444608000,218.1,215.1,217.26,3980.64,864450.11,216.49
1444694400,221.02,214.82,216.49,6909.12,1510026.04,218.23
1444780800,222.86,218.11,218.23,5564.61,1228840.66,220.17
1444867200,224.88,219.39,220.17,6115.35,1362023.77,223.13
1444953600,235.72,222.54,223.13,9506.61,2172535.64,230.51
1445040000,239.92,229.59,230.51,10453.86,2466878.52,235.51
1445126400,238.24,225.95,235.51,5940.49,1380186.52,229.59
1445212800,235.47,228.12,229.59,7991.03,1857925.28,232.53
1445299200,239.18,230.99,232.53,7974.93,1873890.45,237.44
1445385600,238.54,232.48,237.44,6423.32,1515841.72,234.78
1445472000,247.19,234.44,234.78,9623.33,2334262.99,246.46
1445558400,251.27,245.02,246.46,6904.7,1705930.65,250.32
1445644800,255.98,249.52,250.32,4391.81,1112298.03,255.85
1445731200,266.91,252.88,255.85,9224.65,2403953.61,260.05
1445817600,260.12,253.04,260.05,5230.02,1344818.86,257.79
1445904000,267.75,256.83,257.79,8532.01,2246939.17,265.79
1445990400,276.86,265.11,265.79,12191.94,3313854.11,276.79
1446076800,290.69,273.83,276.79,13161.16,3720653.5,284.68
1446163200,300.42,276.61,284.68,15813.72,4626855.26,296.65
1446249600,301.94,277.24,296.65,15931.95,4628909.88,282.41
1446336000,297.97,272.54,282.41,6495.85,1870532.7,296.09
1446422400,329.16,289.41,296.09,14188.36,4395786.68,318.5
1446508800,382.97,315.16,318.5,31103.55,10967381.07,360.02
1446595200,455.04,324.49,360.02,39680.6,16198723.61,368.09
1446681600,411.03,330.64,368.09,22255.29,8115130.63,349.52
1446768000,365.9,324.41,349.52,19870.91,6836808.84,342.73
1446854400,362.03,341.18,342.73,6645.65,2359474.81,357.93
1446940800,360.31,340.7,357.93,5982.69,2102027.81,346.22
1447027200,358.63,335.08,346.22,9229.19,3187630.7,352.13
1447113600,354.07,304.66,352.13,18512.46,6167808.23,315.33
1447200000,319.04,277.11,315.33,25162.2,7414887.02,286.21
1447286400,322.89,285.2,286.21,16081.06,4951233.18,309.1
1447372800,318.11,301.81,309.1,6918.45,2152774.19,312.61
1447459200,315.94,305.17,312.61,4047.36,1254658.5,309.63
1447545600,311.77,294.42,309.63,5891.69,1784781.48,298.41
1447632000,311.41,296.36,298.41,8491.06,2580574.25,309.68
1447718400,319.58,308.48,309.68,11733.13,3689085.39,314.69
1447804800,318.82,310.08,314.69,6931.15,2179540.74,315.92
1447891200,316.66,302.98,315.92,7140.29,2209049.06,304.28
1447977600,305.84,291.54,304.28,10800.27,3235561.2,301.92
1448064000,308.9,300.01,301.92,7555.53,2309063.57,305.75
1448150400,307.41,301.67,305.75,5315.18,1621042.74,304.27
1448236800,306.61,301.97,304.27,7363.14,2246723.29,304.01
1448323200,304.91,298.64,304.01,6600.13,1997659.32,300.15
1448409600,311.44,297.47,300.15,9375.94,2867667.47,308.84
1448496000,346.65,308.42,308.84,22158.58,7276118.55,336.43
1448582400,345.57,328.27,336.43,10536.31,3559201.21,340.9
1448668800,340.91,330.61,340.9,8289.27,2782463.33,337.09
1448755200,353.07,336.22,337.09,8051.05,2764066.7,351.09
1448841600,362.25,347.7,351.09,15233.84,5422375.38,357.2
1448928000,358.7,334.35,357.2,13956.26,4813435.32,342.33
1449014400,344.07,327.96,342.33,13397.91,4503748.82,339.9
1449100800,349.53,329.4,339.9,14295.14,4835663.67,331.71
1449187200,336.12,326.65,331.71,5399.37,1788757.86,334.91
1449273600,358.3,334.26,334.91,9996.59,3465148.45,352.72
1449360000,369.08,352.71,352.72,14716.98,5308836.02,361.74
1449446400,368.98,351.54,361.74,13415.43,4856698.31,363.8
1449532800,377.97,357.3,363.8,9172.37,3338942.37,376.84
1449619200,387.7,367.49,376.84,18266.55,6927107.54,377.31
1449705600,383.91,373.03,377.31,9920.03,3756969.67,379.72
1449792000,406.45,378.2,379.72,15285.86,6001739.38,404.58
1449878400,421.07,369.66,404.58,17185.59,6709293.74,393.89
1449964800,402.48,380.7,393.89,6210.38,2453616.76,395.59
1450051200,407.44,390.27,395.59,12926.74,5188603.38,401.06
1450137600,423.27,398.65,401.06,11738.84,4837609.8,421.85
1450224000,423.39,399.07,421.85,13933.32,5772517.97,413.98
1450310400,419.79,409.93,413.98,4876.24,2036212.75,418.48
1450396800,426.95,416.71,418.48,9889.25,4182049.91,425.07
1450483200,428.54,416.58,425.07,11142.62,4729348.29,424.75
1450569600,424.64,396.26,424.75,14619.1,6011440.85,407.26
1450656000,409.54,391.02,407.26,15549.55,6228521.95,400.17
